12:49:45,18.00,18.75,19.00,18.25,18.00,18.75,18.25,19.50,19.25,18.00,18.00,19.00,18.00,18.75,19.00,17.75,19.00,17.50,19.00,18.75,18.75,18.00,18.75,18.25,18.00,18.25,19.00,18.25,18.00,18.75,18.25,18.00,18.75,18.25,18.50,17.00,17.25,18.00,18.50,18.00,19.25,19.00,18.25,18.50,18.25,18.25,18.00,18.00,19.00,18.25,18.75,18.50,17.50,18.25,18.50,18.50,18.25,18.75,18.25,18.00,16.25,19.00,17.50,18.75
12:49:45,18.00,18.75,19.50,18.00,17.75,18.50,18.25,19.25,19.00,17.50,18.00,18.50,18.00,18.50,18.75,17.75,18.25,17.75,18.50,18.50,17.50,18.25,17.50,17.75,18.25,18.25,17.75,17.75,17.25,18.00,18.25,17.75,18.75,17.25,18.00,18.25,17.50,17.75,18.25,18.00,18.75,18.00,17.75,18.50,17.75,18.00,17.75,17.25,19.00,17.25,18.25,18.25,16.75,18.00,18.25,17.50,17.75,17.50,17.25,16.50,16.75,18.50,16.75,18.00
12:49:46,18.50,19.25,19.00,18.50,18.25,18.75,18.75,18.75,19.50,17.75,17.75,18.50,18.25,19.25,18.75,17.50,19.25,18.00,18.75,19.25,18.25,18.00,17.25,18.50,18.50,18.00,18.50,18.00,17.75,19.00,19.00,18.00,19.00,17.75,18.00,17.75,18.50,17.75,19.00,18.75,19.25,18.50,18.00,18.00,18.50,18.25,18.25,18.00,19.00,17.75,18.75,18.25,17.50,18.75,18.25,18.25,18.00,18.50,19.00,17.50,17.75,18.25,18.50,18.75
12:49:46,18.75,18.75,19.50,19.00,18.00,18.25,18.50,19.00,19.00,18.25,17.75,19.00,18.00,18.75,18.75,17.75,18.75,18.25,18.50,18.75,18.25,18.25,18.00,18.25,18.50,18.75,18.50,18.25,17.75,17.75,18.25,18.00,19.50,18.00,18.50,17.75,18.00,17.75,19.00,18.25,19.25,18.00,17.75,17.50,17.75,18.00,18.25,18.00,19.00,17.75,18.75,18.00,17.00,19.25,18.50,17.75,18.50,18.50,18.00,18.00,17.00,18.75,17.25,18.25
12:49:46,18.00,19.25,19.50,18.00,18.00,18.75,19.00,18.50,19.25,18.75,18.50,19.00,17.75,19.00,19.25,18.00,18.00,18.00,18.50,19.25,18.25,18.75,17.25,18.25,18.75,18.25,18.25,18.75,18.00,18.75,18.50,17.50,18.75,18.25,18.00,17.50,18.00,18.25,18.75,18.50,19.75,18.25,18.50,18.25,18.25,18.25,18.50,18.50,19.25,18.25,18.50,18.75,17.75,19.00,18.25,17.75,18.25,18.25,18.75,18.00,18.00,18.50,17.50,19.00
12:49:46,18.00,18.50,18.75,18.00,18.00,18.75,18.00,17.75,19.50,17.75,17.75,19.00,17.50,19.00,18.75,17.50,18.75,18.00,18.25,18.75,17.75,18.25,17.50,18.25,18.00,18.25,18.50,17.75,17.50,18.00,18.25,17.50,18.50,18.50,18.25,18.00,17.50,18.00,18.50,18.25,18.25,17.50,18.00,18.00,17.75,17.75,18.50,17.75,18.75,17.50,18.00,18.00,17.50,18.00,18.50,17.50,18.50,17.75,18.00,17.75,16.75,18.00,17.75,17.75
12:49:46,18.25,19.50,19.50,18.50,18.75,18.00,19.00,19.00,19.50,18.50,17.75,19.00,18.25,18.75,18.75,18.50,18.75,17.75,18.75,19.75,18.50,18.50,18.00,18.50,18.50,18.25,18.75,18.00,18.00,17.75,18.75,17.75,18.75,18.00,18.25,18.00,17.25,18.75,18.50,18.25,19.75,18.75,18.50,18.25,18.25,18.25,18.50,17.00,19.25,18.00,18.75,18.50,18.50,19.00,18.50,17.75,19.00,19.00,18.25,18.50,16.50,18.25,18.25,18.50
12:49:46,18.25,18.75,19.25,18.00,18.50,18.50,18.25,18.75,19.50,18.25,18.25,18.25,18.00,18.25,18.75,17.50,18.50,17.75,18.75,19.25,18.25,18.25,18.50,18.50,18.50,18.50,18.75,18.50,17.75,18.50,19.00,18.25,19.00,18.25,18.25,17.75,17.00,18.50,18.75,18.00,19.25,19.00,17.75,18.25,17.75,18.50,18.25,18.00,18.75,17.50,18.50,18.25,17.25,18.75,18.00,18.25,18.25,18.50,18.50,18.25,17.25,18.75,18.25,18.50
12:49:46,18.75,19.50,19.50,19.25,18.50,19.00,18.25,19.75,19.50,17.75,19.00,18.50,18.25,19.75,19.00,17.75,18.50,18.75,18.50,19.50,18.50,18.75,18.25,18.50,18.50,18.50,18.50,18.50,18.00,18.50,18.25,18.25,19.00,18.00,18.25,17.75,17.00,18.25,18.75,18.25,20.00,18.50,17.75,18.50,18.00,18.75,18.50,17.75,19.50,18.25,18.75,18.00,17.25,18.25,18.25,17.50,17.75,19.00,18.25,17.75,17.25,18.25,18.00,18.50
12:49:46,18.00,18.50,19.50,17.50,17.25,18.00,18.00,18.50,19.25,17.75,18.25,19.00,18.25,18.00,18.25,17.25,18.00,17.50,18.25,18.50,18.25,18.25,17.50,17.75,18.25,18.25,18.25,18.00,18.00,18.00,18.25,18.00,18.75,17.75,18.25,17.75,17.00,18.50,18.50,17.50,19.25,18.00,17.75,18.00,17.75,18.00,18.00,18.00,17.50,17.50,18.25,18.00,17.00,18.00,18.50,17.50,18.50,18.00,18.00,17.75,16.50,18.25,17.75,17.75
12:49:46,18.75,19.75,19.25,18.75,18.00,18.75,19.00,19.00,19.25,18.00,18.25,19.50,18.50,18.75,19.25,17.75,18.50,18.00,19.00,19.50,18.50,18.25,18.25,17.75,18.50,19.00,18.25,18.50,17.75,18.50,18.25,17.25,19.25,18.00,18.25,17.75,17.25,18.50,19.25,18.50,19.50,18.50,18.00,18.25,18.25,18.50,18.25,17.75,19.25,17.75,19.00,18.50,17.75,19.00,18.50,18.50,18.75,18.25,18.25,18.00,17.00,18.75,17.75,18.75
12:49:47,18.50,18.75,19.50,19.00,18.00,19.25,18.50,18.75,19.50,18.25,18.50,19.00,18.25,19.25,18.50,19.00,18.75,18.50,19.00,19.50,19.00,18.25,18.25,18.50,18.25,17.75,18.50,18.50,17.50,18.50,18.50,18.50,18.75,18.50,18.50,17.75,17.50,18.00,18.75,18.25,19.25,18.25,18.25,17.50,18.50,18.50,17.75,18.00,18.75,18.25,19.00,18.00,17.75,18.50,18.75,18.00,18.50,18.50,17.75,18.00,17.50,19.00,17.75,18.50
12:49:47,18.50,19.50,19.50,18.75,18.25,18.50,18.25,19.50,19.75,18.25,18.00,19.00,18.00,19.75,18.25,18.25,18.75,18.00,19.00,19.25,18.75,18.50,18.50,18.75,18.75,19.25,18.75,18.25,18.00,19.00,18.25,18.75,19.25,18.25,18.00,17.75,17.25,18.25,19.00,18.50,19.00,18.50,18.00,18.50,18.25,18.25,18.50,18.50,19.00,17.50,18.75,18.75,17.25,18.50,18.25,17.50,18.00,18.75,18.00,18.00,17.00,18.50,17.50,18.75
12:49:47,18.50,19.50,19.75,19.50,18.00,19.00,19.00,20.00,19.25,17.75,19.00,19.00,18.50,18.50,19.00,18.75,18.75,18.25,18.50,19.25,19.00,18.00,17.50,18.75,18.25,18.75,18.50,18.25,17.75,18.75,18.25,18.25,18.75,18.50,18.50,18.00,17.25,18.50,18.00,18.50,19.25,18.25,18.25,18.50,18.50,18.75,18.25,18.25,19.25,18.25,18.50,18.75,17.50,18.00,19.00,18.00,18.50,18.00,18.25,18.25,17.00,18.75,18.00,18.25
12:49:47,18.25,19.25,19.00,18.00,18.25,18.25,18.00,18.75,18.25,17.75,18.25,19.00,17.50,19.00,19.00,18.00,18.25,18.25,18.50,19.00,18.00,18.50,18.25,18.25,18.00,18.50,18.75,18.00,17.50,18.00,18.00,17.75,18.50,18.25,18.00,17.25,17.00,18.25,18.50,18.00,18.50,18.50,17.50,18.50,18.00,18.00,17.50,17.75,18.50,18.00,18.25,18.75,17.75,18.50,18.00,18.00,18.00,18.00,18.00,18.00,17.00,18.50,17.75,18.00
12:49:47,19.25,19.50,19.50,19.00,18.50,19.50,18.25,18.75,19.50,18.25,18.25,19.50,18.00,19.00,19.25,18.00,19.00,18.50,18.50,19.50,18.75,18.00,18.00,18.75,19.00,18.50,19.25,18.25,17.50,19.00,18.75,18.75,19.25,18.00,18.25,17.50,17.25,18.50,18.50,18.75,19.25,18.25,18.25,18.50,18.25,18.75,18.00,17.75,19.00,17.75,18.75,18.50,18.00,19.00,18.50,17.50,19.00,18.00,18.50,18.25,16.75,19.00,18.00,18.50
12:49:47,18.00,19.00,19.50,18.75,17.75,19.00,18.50,18.75,19.75,18.50,18.75,18.25,18.25,18.75,19.00,18.50,18.50,18.25,19.25,19.75,18.75,18.50,18.25,18.25,18.75,18.25,18.75,18.75,17.75,18.50,18.75,17.50,19.25,18.50,18.75,18.25,17.25,19.25,18.75,18.00,19.25,18.75,18.00,18.75,18.25,18.00,18.75,18.25,19.25,18.00,18.25,18.75,18.50,18.75,18.50,18.50,18.25,18.75,19.00,18.25,17.00,18.25,17.75,18.00
12:49:47,17.75,19.50,19.25,18.75,18.25,19.00,18.00,19.00,19.25,18.50,18.25,18.75,17.75,19.25,19.00,18.50,19.25,18.50,19.00,19.50,19.00,18.50,18.25,18.25,18.25,18.75,18.75,17.75,18.00,19.25,18.50,18.25,18.75,18.00,18.25,18.00,17.50,18.50,19.50,18.25,19.25,18.50,18.00,18.25,18.50,18.25,18.25,18.00,19.00,18.00,18.50,18.75,17.75,18.50,18.50,18.25,18.50,18.25,18.75,18.00,17.00,18.50,18.25,18.50
12:49:47,18.50,19.25,19.25,18.50,17.75,19.00,18.25,18.75,19.00,18.25,18.00,18.00,18.00,19.25,18.75,18.25,19.00,18.00,18.75,19.00,19.50,17.75,17.50,18.00,18.50,18.25,18.75,18.00,17.75,18.75,18.00,17.25,19.00,18.00,18.25,17.75,17.00,18.00,18.25,18.00,18.50,18.25,18.75,18.25,18.25,18.00,17.75,17.25,18.75,17.75,18.25,18.00,17.75,18.50,18.25,17.75,18.25,18.00,18.50,17.75,16.75,18.50,17.50,18.50
12:49:47,19.00,19.25,18.75,18.50,18.00,19.00,18.75,18.75,19.25,18.75,18.00,18.50,18.25,19.25,19.00,18.50,19.25,18.25,18.75,19.50,19.50,18.00,17.50,18.75,18.50,18.75,18.25,18.25,18.25,18.75,18.00,18.00,19.50,18.25,18.00,18.00,17.50,18.00,18.00,18.50,19.25,18.75,18.25,18.25,18.25,18.75,17.75,18.75,19.75,18.00,18.25,18.50,17.75,19.00,17.75,18.50,18.75,18.75,18.25,18.50,17.50,18.50,18.00,17.50
12:49:48,18.25,19.00,19.00,18.50,18.50,19.25,18.50,19.25,19.50,18.50,18.25,18.50,18.25,19.25,19.25,19.00,18.75,19.00,19.00,20.50,19.00,18.75,18.25,18.75,19.00,18.75,18.75,18.25,18.00,18.25,18.25,18.50,18.75,18.00,18.00,17.50,17.50,18.00,18.75,18.25,19.75,19.25,18.25,18.50,19.25,18.50,18.50,17.75,18.75,18.00,18.50,18.25,18.00,19.00,19.00,18.25,18.50,18.75,18.25,18.50,17.25,18.50,18.00,19.00
12:49:48,18.75,19.25,20.00,18.75,19.25,19.25,18.50,19.50,19.00,18.25,18.00,19.00,18.00,19.25,18.75,18.25,18.75,18.00,19.50,20.00,19.50,18.50,18.25,19.00,19.00,18.75,18.75,18.75,18.00,19.00,18.25,18.50,19.25,18.25,18.50,17.75,17.50,18.25,19.25,19.00,19.25,18.50,18.25,18.50,18.50,18.50,18.00,18.00,19.50,18.00,18.75,18.25,17.75,18.25,18.00,18.25,18.50,18.50,18.75,18.00,17.00,18.50,18.00,18.50
12:49:48,18.25,19.00,19.25,18.50,17.75,18.50,18.25,19.75,19.25,18.75,18.25,18.50,17.75,19.00,18.75,18.75,18.50,18.75,18.75,19.00,19.25,18.75,18.25,18.25,18.25,18.75,18.25,18.50,18.00,18.75,18.00,17.50,19.25,18.50,18.25,17.75,17.75,18.25,18.25,18.00,19.50,18.50,18.25,18.75,18.25,18.00,17.25,18.00,18.50,17.50,18.50,18.50,17.00,18.75,18.25,17.75,18.25,18.25,18.50,18.00,16.75,18.25,17.00,18.00
12:49:48,18.25,19.25,19.25,18.75,19.25,18.75,19.25,19.25,19.00,18.75,18.25,19.00,17.75,19.50,19.00,18.00,19.00,18.50,19.00,19.50,19.25,18.75,18.25,18.50,18.75,18.75,18.50,18.50,18.50,18.75,18.25,17.25,19.25,18.00,18.50,18.50,17.25,18.25,18.75,18.25,19.25,18.25,18.00,18.50,18.50,18.50,18.25,18.75,19.50,18.25,18.75,18.75,18.00,19.00,18.75,17.75,19.00,18.25,18.25,17.75,17.75,18.75,17.50,18.50
12:49:48,19.00,19.75,19.75,18.50,17.75,19.25,18.50,20.00,19.25,18.75,18.50,19.00,18.25,19.25,19.25,18.00,18.50,18.75,19.00,20.25,19.50,18.75,18.75,18.50,18.25,19.25,18.25,19.00,18.75,19.25,18.75,18.00,18.75,18.50,18.00,18.25,17.75,18.50,18.75,18.50,19.00,19.00,18.50,18.50,18.25,18.25,18.00,18.00,18.75,19.00,18.25,18.75,17.50,18.50,18.75,19.00,18.25,18.50,18.75,18.25,17.25,18.50,18.25,17.75
12:49:48,19.00,19.00,19.50,18.75,18.50,19.25,18.75,19.50,19.50,18.75,18.25,18.50,17.75,19.25,18.75,18.75,18.75,18.50,19.50,20.25,19.25,19.25,18.50,19.00,18.50,19.00,19.25,19.75,18.50,18.25,18.75,17.75,18.75,18.50,18.50,18.75,17.75,18.50,19.25,18.75,19.25,19.25,18.50,18.50,18.50,18.75,18.25,19.00,19.25,18.50,18.50,18.50,18.00,18.50,18.50,18.25,18.75,18.75,18.75,18.00,17.50,18.75,18.25,19.00
12:49:48,18.25,19.00,19.00,18.75,18.00,18.50,18.25,19.50,18.50,18.25,17.75,18.25,17.75,19.00,18.25,17.50,18.25,18.50,19.00,19.25,18.25,18.25,18.00,18.50,18.25,18.50,19.50,19.75,19.25,19.50,18.25,18.50,19.25,18.00,18.25,17.75,17.75,18.75,18.00,18.00,19.25,18.25,18.25,18.50,18.25,18.00,18.00,18.00,18.50,17.50,18.75,18.25,17.50,18.75,18.50,18.00,17.75,17.75,18.25,19.00,16.75,19.00,17.50,18.25
12:49:48,18.75,19.00,19.25,19.25,18.00,18.50,18.50,19.75,19.25,18.75,18.25,18.00,18.25,19.00,19.00,17.75,18.50,18.25,19.00,19.00,18.50,18.75,18.00,19.00,19.00,19.00,19.50,19.25,19.50,18.50,18.75,18.25,19.75,18.25,18.75,17.75,17.50,18.25,19.50,19.00,19.75,18.25,17.75,18.50,19.00,18.25,17.75,17.75,19.50,18.00,19.00,19.00,18.00,19.00,18.50,17.75,19.00,18.75,18.75,18.25,17.25,19.00,18.00,18.00
12:49:49,18.25,19.50,19.25,19.25,18.50,19.50,18.00,19.25,19.50,18.75,18.25,18.50,18.75,19.50,19.00,17.75,18.25,18.75,19.50,19.75,18.50,19.00,18.25,18.25,18.75,18.75,19.75,19.75,20.25,19.50,18.50,18.50,19.25,18.25,18.50,17.50,18.25,19.00,18.75,18.25,19.75,18.25,18.50,18.50,18.25,18.75,18.75,18.50,19.00,18.00,18.50,18.25,17.75,19.00,18.50,17.50,19.00,18.00,18.50,18.00,17.25,18.25,18.25,18.25
12:49:49,18.75,19.50,19.25,19.00,18.25,19.25,18.00,19.75,19.75,18.75,18.75,19.25,17.25,18.75,18.75,19.00,18.75,19.00,19.00,19.00,19.00,19.50,18.00,18.75,18.75,19.00,20.00,20.00,19.75,19.50,19.00,18.75,19.50,18.75,18.50,18.50,18.00,18.25,19.00,18.75,19.25,18.75,18.25,18.25,19.00,18.50,19.25,18.75,19.25,18.00,18.50,18.75,17.75,19.50,17.75,19.00,18.75,18.75,18.00,17.75,17.25,18.50,18.00,18.75
