12:49:45,18.00,18.75,19.00,18.25,18.00,18.75,18.25,19.50,19.25,18.00,18.00,19.00,18.00,18.75,19.00,17.75,19.00,17.50,19.00,18.75,18.75,18.00,18.75,18.25,18.00,18.25,19.00,18.25,18.00,18.75,18.25,18.00,18.75,18.25,18.50,17.00,17.25,18.00,18.50,18.00,19.25,19.00,18.25,18.50,18.25,18.25,18.00,18.00,19.00,18.25,18.75,18.50,17.50,18.25,18.50,18.50,18.25,18.75,18.25,18.00,16.25,19.00,17.50,18.75
12:49:49,18.75,19.50,19.00,18.25,18.00,18.75,18.75,18.75,19.75,18.50,18.50,18.25,17.75,19.00,18.50,18.00,19.25,19.00,19.50,19.00,18.75,18.75,18.75,18.50,18.50,19.00,20.25,20.00,20.00,19.75,18.50,17.75,19.00,18.50,18.25,18.50,18.50,18.50,19.25,18.50,19.25,18.75,18.25,18.25,18.25,18.75,18.00,18.25,19.00,18.00,18.50,18.25,18.00,18.75,18.50,17.25,18.75,18.75,18.25,17.50,16.75,18.50,18.25,18.50
12:49:49,18.25,19.00,19.50,18.50,18.00,17.75,17.50,19.00,19.25,18.25,17.50,18.25,18.00,19.25,18.75,18.00,19.00,18.25,18.75,18.75,18.00,18.25,17.75,18.25,18.75,18.75,19.00,19.75,19.50,19.25,18.50,18.50,19.00,18.75,18.00,18.75,18.50,18.25,18.75,18.75,18.75,18.75,18.00,18.25,18.25,18.00,18.50,18.00,19.00,18.50,17.75,18.00,17.75,18.50,19.00,17.50,18.00,18.25,18.25,18.00,17.50,18.25,17.75,17.75
12:49:49,18.50,18.75,20.00,18.75,18.00,19.00,18.50,19.00,19.75,18.25,18.25,18.75,18.50,19.25,19.75,18.75,19.25,18.25,18.75,18.75,19.00,18.75,18.25,18.50,18.75,18.75,19.75,19.25,19.25,19.00,18.50,18.50,19.25,18.50,19.50,20.00,20.00,19.50,19.25,18.50,19.25,19.00,18.50,18.25,19.00,18.75,18.50,18.75,19.25,18.50,19.00,19.00,18.00,18.75,18.75,17.25,18.50,18.25,19.00,18.75,17.50,19.00,17.75,18.50
12:49:49,19.25,20.00,19.25,18.75,18.25,19.25,18.75,19.25,19.50,18.50,17.75,19.25,17.75,18.50,19.50,18.75,19.50,18.50,18.50,18.75,18.25,18.25,17.50,18.25,18.75,19.75,18.75,19.50,18.50,19.00,18.25,18.50,20.00,18.75,20.00,20.00,20.00,19.75,18.75,18.75,20.00,18.50,18.25,19.00,19.00,19.00,18.00,18.50,19.25,18.50,18.50,19.25,18.25,19.00,18.75,18.50,18.25,18.75,18.00,18.25,17.25,18.50,17.25,19.50
12:49:49,18.75,19.00,19.00,18.25,18.50,19.75,18.50,19.50,19.25,18.00,18.25,18.50,18.25,18.75,18.50,18.00,18.75,19.00,18.75,18.75,18.25,18.75,18.25,19.00,18.75,18.75,19.25,18.25,18.50,19.00,18.25,17.75,19.50,18.75,20.00,20.00,19.50,21.25,19.25,18.75,19.50,19.25,18.50,19.00,18.75,18.75,18.00,19.00,19.25,18.00,19.00,18.50,18.25,19.50,18.50,17.75,19.00,18.25,18.75,18.75,17.25,18.50,18.75,19.75
12:49:49,18.50,18.50,18.25,18.50,18.00,18.25,18.00,18.75,19.00,18.25,17.75,18.25,17.50,18.50,18.25,17.75,19.00,18.75,18.25,18.75,17.50,18.00,18.00,18.25,18.75,18.75,17.75,18.50,18.00,18.75,18.00,18.00,19.50,18.25,19.75,19.50,19.50,19.75,19.00,18.50,18.75,18.50,18.50,19.50,19.00,18.50,18.00,17.75,19.00,18.00,18.50,18.75,18.00,19.00,19.00,17.75,18.50,18.75,17.75,17.25,17.00,18.00,17.25,18.00
12:49:49,18.50,19.25,19.75,18.25,18.50,19.50,19.00,20.50,19.25,18.50,18.50,18.75,18.00,19.25,19.00,18.75,18.75,19.00,19.00,19.25,18.00,18.75,18.25,18.75,18.50,18.50,18.75,18.75,18.50,19.25,18.00,18.50,19.00,18.50,19.75,19.50,19.50,19.25,19.25,18.50,19.50,19.00,19.50,20.00,19.50,19.75,18.25,18.50,19.00,18.50,19.25,18.25,18.25,19.50,19.00,18.50,18.25,19.25,18.25,18.00,17.25,19.25,18.00,18.50
12:49:50,18.50,19.75,19.25,19.25,18.25,19.25,18.50,19.00,19.00,18.25,18.75,19.00,18.50,18.75,18.75,18.75,18.75,19.25,19.00,18.75,18.00,18.00,18.00,18.75,18.50,19.25,19.25,18.75,17.75,18.50,18.75,18.25,19.75,18.50,19.50,19.25,18.50,19.00,19.25,18.75,19.25,19.25,19.50,20.50,19.75,20.25,18.50,18.50,19.25,18.00,19.00,19.00,18.50,19.00,18.50,17.75,19.00,18.25,18.50,18.25,17.50,18.75,17.00,18.25
12:49:50,18.75,19.50,19.00,19.25,18.00,18.25,18.75,19.25,19.50,18.50,18.25,18.75,17.50,19.75,18.50,18.00,19.50,18.75,18.75,19.25,18.00,18.25,18.25,19.00,18.25,19.00,19.00,18.25,18.00,18.50,18.75,17.25,19.00,18.75,18.75,18.25,17.75,18.75,18.75,18.75,19.75,19.25,20.00,20.50,19.50,19.75,18.75,18.50,19.00,18.75,19.50,19.75,18.50,19.75,18.25,17.75,18.75,19.50,18.25,18.25,17.75,18.75,18.25,18.50
12:49:50,18.25,19.00,19.00,18.50,18.25,18.25,18.50,18.75,18.50,18.25,18.00,18.75,18.00,19.25,18.50,17.75,19.00,18.25,18.00,18.50,17.75,18.25,17.50,18.00,18.25,18.75,18.75,17.50,18.25,18.50,18.25,17.50,19.75,18.50,18.25,17.75,17.50,17.75,19.25,18.50,19.50,19.00,19.75,19.25,19.00,18.75,18.25,18.00,19.25,18.25,19.50,19.25,18.75,20.00,19.25,18.50,18.50,19.25,18.75,18.50,17.50,19.00,18.00,18.00
12:49:50,18.50,18.50,19.50,18.25,17.75,19.75,18.50,19.25,19.00,18.50,18.25,18.25,17.50,19.25,19.00,18.50,18.75,18.75,18.75,19.00,17.50,18.75,18.00,18.25,18.50,19.25,18.25,18.00,18.00,19.25,18.75,17.75,19.00,18.75,18.50,18.00,18.00,18.25,18.25,19.25,20.25,19.00,18.75,19.00,19.00,19.00,19.00,18.75,19.25,18.50,20.00,20.25,19.50,20.75,19.00,18.75,18.75,19.00,18.75,18.25,18.00,19.50,18.25,18.50
12:49:50,19.00,19.00,19.25,18.75,18.25,18.25,18.75,19.25,19.25,18.25,18.00,19.00,18.25,19.50,19.00,18.25,19.50,18.50,18.75,18.50,18.00,17.50,18.50,18.50,19.00,19.00,19.00,18.75,17.75,18.75,18.50,18.00,19.25,18.50,18.25,18.25,17.50,18.50,18.50,18.75,19.50,19.00,18.50,19.00,19.25,19.00,18.50,18.25,20.00,19.00,20.75,20.50,19.25,21.00,19.50,18.25,18.75,18.50,19.25,19.25,18.25,19.75,18.25,19.25
12:49:50,19.50,19.75,19.00,18.50,18.50,19.50,18.25,19.00,19.25,18.25,18.25,18.25,18.00,18.50,19.00,17.50,19.00,18.75,19.25,19.00,17.75,18.75,19.00,18.75,18.75,18.75,18.50,18.50,18.00,18.75,18.50,18.50,19.00,18.50,18.50,17.75,17.50,17.75,19.00,18.25,20.00,18.50,18.75,18.50,18.50,18.75,18.25,18.00,19.75,18.75,20.25,20.00,20.00,20.25,19.75,17.50,18.50,19.25,19.50,19.75,18.75,19.75,19.00,18.75
12:49:50,17.50,19.00,19.00,18.50,17.50,18.25,18.50,18.50,19.25,18.00,17.75,18.00,17.50,18.50,19.00,18.50,18.50,17.50,18.25,19.00,18.00,18.50,18.00,17.75,19.00,19.00,18.00,18.25,17.50,18.25,17.75,17.75,19.25,18.00,18.75,17.75,17.50,18.25,18.50,18.75,18.75,18.75,18.00,18.75,18.25,18.00,18.00,17.75,19.00,18.75,19.00,18.25,18.25,19.00,19.00,17.50,18.50,19.50,20.50,19.50,18.75,19.50,18.75,18.50
12:49:50,18.75,20.00,19.00,19.00,18.00,19.50,19.00,19.00,19.25,18.00,18.50,18.50,18.00,19.75,19.50,18.25,19.00,18.50,19.00,19.25,18.00,18.25,17.50,18.50,18.25,19.00,19.25,18.00,18.00,18.75,19.00,17.25,19.50,18.50,18.50,18.00,17.75,18.25,18.75,18.25,19.00,18.75,18.50,18.25,18.00,18.75,18.75,18.50,19.75,18.00,19.00,18.50,18.50,19.50,18.00,17.75,18.75,19.75,20.25,19.25,19.25,20.25,18.75,19.00
12:49:50,18.75,19.00,19.75,19.25,17.50,19.00,19.00,19.25,19.25,18.75,18.75,19.25,18.00,19.50,19.25,18.75,18.50,18.75,19.00,19.25,17.75,19.25,18.25,18.50,18.75,18.50,18.75,18.50,18.00,18.75,18.00,18.50,19.00,18.25,18.25,18.00,17.50,18.25,18.75,18.50,20.00,18.75,18.50,18.75,19.00,18.75,18.00,18.00,19.50,18.25,19.00,18.75,18.00,19.00,18.75,18.25,19.50,19.75,19.25,19.50,18.50,19.25,17.50,18.75
12:49:51,18.50,19.50,19.25,19.00,18.25,18.75,17.75,19.75,19.75,18.50,18.25,18.50,17.75,18.50,18.25,18.75,19.25,18.50,18.75,18.75,18.00,18.25,18.50,18.25,18.75,18.75,18.50,18.50,17.75,18.50,18.75,18.75,19.00,19.00,18.50,18.00,17.50,18.75,19.00,18.25,19.75,19.00,17.75,18.50,18.50,19.00,18.25,18.00,19.00,18.00,19.25,18.75,18.25,18.75,17.75,18.00,18.75,19.25,18.75,19.25,17.75,18.50,17.75,18.50
12:49:51,18.75,20.00,19.00,18.25,18.25,18.75,18.00,19.75,19.25,18.75,18.25,18.50,18.25,19.00,19.25,18.50,18.75,18.50,19.00,19.00,17.75,18.25,18.00,18.25,18.50,19.00,19.00,18.00,17.75,18.50,18.50,17.25,19.50,18.75,18.75,17.75,17.50,18.25,18.75,18.50,19.75,18.75,18.50,18.50,18.75,18.00,18.50,18.00,19.50,19.25,18.75,18.25,18.00,18.75,18.25,17.75,19.50,19.50,19.25,18.25,17.00,19.00,18.75,18.75
12:49:51,18.25,19.00,19.50,17.50,17.50,18.75,18.00,18.75,19.50,17.25,18.00,17.75,17.50,18.25,19.00,17.50,18.00,18.25,18.50,18.75,17.25,17.50,18.25,18.00,18.25,18.75,18.25,17.75,17.50,18.50,18.00,18.00,18.75,18.00,18.00,17.00,17.50,18.00,18.75,18.00,18.75,18.25,18.00,18.25,18.50,18.25,17.50,18.00,18.75,17.75,18.75,18.25,17.75,18.25,18.50,17.25,18.50,19.25,18.25,18.00,17.25,18.50,17.25,18.50
12:49:51,18.25,20.25,19.75,18.50,18.00,19.00,19.25,19.75,19.25,18.50,18.00,19.00,17.50,19.00,18.75,19.00,18.75,17.75,19.25,18.75,17.50,18.50,18.50,18.75,18.50,19.00,18.25,18.75,18.25,18.50,18.00,18.25,19.25,18.50,18.50,18.00,17.50,18.25,19.00,19.50,19.25,18.25,18.00,18.50,18.25,18.50,18.25,18.00,19.00,18.25,19.00,18.25,17.25,18.25,19.00,18.25,19.00,18.25,18.00,18.25,17.25,18.25,18.00,18.25
12:49:51,18.50,19.75,19.50,19.50,18.25,18.75,18.25,19.00,19.75,18.00,18.00,19.00,17.50,19.00,19.25,17.75,18.75,18.25,18.75,18.75,17.50,18.25,18.25,18.50,18.75,19.00,18.75,18.50,18.00,18.75,18.50,18.50,19.75,18.75,18.00,17.75,17.75,18.25,18.75,18.75,19.25,18.75,18.00,18.25,18.25,19.00,18.25,17.75,19.25,18.25,19.25,18.25,18.50,18.75,18.50,18.50,18.25,17.75,18.75,18.25,17.50,19.50,18.00,18.50
12:49:51,18.50,19.50,19.50,18.50,18.00,19.25,19.25,19.25,19.75,17.75,18.25,18.50,17.50,19.00,19.00,18.75,18.75,18.75,19.25,18.75,17.75,18.50,18.75,18.25,18.25,18.75,18.75,18.50,18.25,19.50,18.50,18.00,19.00,18.50,18.00,17.75,18.00,18.75,19.25,18.00,19.50,19.25,18.00,18.75,18.50,18.25,18.00,18.75,19.25,17.50,18.75,18.50,18.00,18.75,18.75,18.25,18.50,18.00,18.75,18.25,17.25,19.50,17.75,18.25
12:49:51,18.25,19.25,18.75,18.75,17.75,18.75,17.50,19.50,19.25,18.00,18.00,18.50,16.75,18.75,19.00,18.00,18.25,17.50,18.50,18.25,17.00,18.25,18.25,18.75,18.25,17.75,18.00,18.00,17.50,18.50,18.00,18.25,18.75,18.00,18.25,18.00,17.00,18.25,18.50,18.50,19.50,18.75,18.25,18.50,18.00,18.75,18.00,18.00,18.75,18.00,18.50,19.00,17.75,18.25,18.25,18.25,18.00,18.75,18.00,17.50,16.75,18.50,17.50,18.00
12:49:51,18.50,20.00,19.00,18.75,18.25,18.75,18.50,19.25,19.50,18.50,18.25,18.50,17.50,19.00,19.25,17.50,18.75,18.50,19.00,19.00,18.00,18.50,18.25,18.25,18.50,18.75,18.75,18.50,18.25,18.75,18.50,18.50,18.75,18.50,18.25,18.00,17.75,18.00,19.50,18.75,20.00,19.00,18.25,18.50,18.25,18.75,18.50,18.25,19.00,18.25,19.25,18.25,17.75,19.00,19.00,18.25,18.00,19.00,18.75,18.00,17.75,19.00,17.75,18.50
12:49:51,18.75,19.50,19.25,18.50,18.50,18.50,19.75,20.00,19.25,17.50,17.50,18.50,18.00,19.00,19.00,19.75,18.75,18.50,19.00,18.50,18.25,18.75,18.00,19.00,18.50,18.00,18.75,18.25,18.00,18.50,18.50,18.25,19.75,18.50,18.25,18.00,17.50,18.25,18.50,18.75,19.50,18.75,18.25,18.50,18.50,19.00,18.25,19.00,19.50,18.00,19.00,18.75,17.50,18.75,17.75,17.75,18.25,19.00,18.75,18.25,17.50,18.50,18.25,18.75
12:49:52,18.75,20.00,19.25,18.25,18.25,18.75,19.00,19.75,19.50,18.25,18.25,18.50,17.50,19.00,19.25,18.00,18.50,18.50,18.75,19.00,18.00,18.50,18.25,19.00,19.00,18.75,18.75,18.25,17.75,18.25,18.50,18.00,19.00,18.75,18.50,18.50,17.75,18.50,19.75,18.75,19.50,18.75,18.50,18.75,18.75,18.50,19.25,17.75,19.50,18.25,18.75,18.75,18.25,18.50,18.50,18.50,18.75,19.00,19.00,18.00,17.50,19.25,18.00,18.50
12:49:52,18.50,18.75,19.50,18.25,18.25,18.25,18.25,18.00,19.25,18.25,17.75,18.25,17.25,18.50,19.00,18.00,18.25,18.25,18.00,18.25,17.75,18.00,17.75,17.50,18.25,19.00,18.25,18.25,18.25,18.25,18.25,18.00,19.00,18.00,18.00,17.50,17.25,18.25,18.75,18.00,19.25,18.50,18.25,18.25,18.25,18.00,18.00,18.00,18.75,17.50,18.75,19.00,17.75,18.75,18.50,17.75,18.00,18.25,18.25,18.00,17.00,18.25,17.25,18.50
12:49:52,18.75,19.00,19.00,18.75,18.00,18.75,18.25,19.25,20.00,19.00,18.00,18.50,17.25,19.00,19.25,18.50,19.00,18.50,18.75,18.75,18.00,18.50,18.00,18.75,18.50,19.25,19.00,18.25,18.25,18.50,18.75,17.50,18.75,18.50,18.25,17.50,17.50,18.25,19.25,18.50,19.25,18.50,18.50,18.25,18.50,18.50,18.00,18.25,18.50,18.50,18.50,18.75,17.50,19.25,18.00,18.50,19.50,19.25,18.25,18.25,17.25,19.50,18.25,19.00
12:49:52,18.50,20.00,20.00,18.75,17.75,19.75,18.25,20.00,19.25,17.75,18.25,19.25,17.75,19.00,18.75,18.75,18.50,19.00,18.75,18.75,18.00,18.50,18.25,18.25,19.00,18.50,18.50,18.50,17.75,19.00,19.00,18.00,19.50,18.25,18.50,18.25,17.50,18.25,18.75,18.50,19.50,18.50,18.25,18.50,18.50,19.00,18.25,18.50,19.75,18.00,18.75,18.75,18.25,19.00,18.75,18.25,18.50,18.00,18.00,18.00,17.50,19.00,18.00,19.00
12:49:52,19.25,19.75,19.50,18.25,18.50,19.25,19.00,19.25,19.75,19.00,18.50,19.00,18.25,19.75,18.25,17.25,19.50,18.50,18.75,18.50,18.00,18.75,18.50,18.25,19.00,19.00,18.50,18.50,17.75,18.75,18.75,18.25,19.00,18.25,18.25,18.00,17.75,18.00,19.00,19.25,19.25,18.75,18.75,18.50,18.75,18.50,18.25,18.25,18.75,18.25,19.25,18.25,17.75,18.25,19.00,18.75,19.00,18.75,19.25,18.00,18.00,18.50,18.00,18.75
12:49:52,18.75,19.50,19.25,18.50,18.00,19.00,18.50,19.50,19.25,18.75,17.50,18.50,17.25,19.00,19.25,18.75,19.25,18.25,18.75,18.75,17.75,18.00,18.25,18.50,19.00,18.75,18.75,18.00,17.75,18.50,18.25,18.00,19.25,18.50,18.25,18.00,17.25,18.50,19.00,18.75,19.25,18.75,18.50,18.25,18.25,18.50,19.00,18.50,19.25,18.00,18.75,18.75,18.00,18.75,18.75,17.75,18.50,19.00,18.50,18.00,17.50,18.75,18.25,19.25
